comment_id,comment_text,author_name,author_channel_id,published_at,like_count,total_reply_count
Ugxz8gcApNhwCL0PPHJ4AaABAg,ketika seorg ikut membuat kerusuhan maka otomatis dia adalah perusuh pak.. hahahaha,@tarisproject2965,UCV2v4m9hc6nN7teVJi-DXRQ,2025-09-03T05:29:30Z,0,0
Ugx4X0Im25fcLNPCSwV4AaABAg,"How could this boomer be so bad at public communication?
The question is simple: why was the member of TNI provoking people during the protest?  The answer is yes, the TNI member was supposed to be there.

How could this boomer be so bad at understanding technology and human behaviour?
An ex-alumnus of the 98 protest said that Chat GPT was behind the creation of the provocative public demands that triggered the massive protest is just tone deaf, heartless, and simply underestimates the intelligence of Indonesians.

Baffling, angry, and hopeless.",@Randyrhrj,UCNeD-GJ2xvxs8MsFWRFsZkg,2025-09-03T05:29:23Z,0,0
UgzTLPfU1Y57kRS4K1R4AaABAg,JADI MAS BUDIMAN....KEJADIAN KEMARIN ITU ULAH ORANG ISENG YANG LEWAT AI MANCING EMOSI RAKYAT ATAU BGMNA INI....,@SMPSKATOLIKRATUDAMAI,UCK2tK4d3BlYg5Rhzdx9i-sQ,2025-09-03T05:29:16Z,27,0
UgwUPzcJMi5-BrNtAAZ4AaABAg,"bapak uban  dan bapak paling sudut kiri ,  berusaha bela TNI",@abenkchaniago3866,UCzgrD1i9_Ty2gCHPvG3kEhA,2025-09-03T05:29:14Z,0,0
UgzwMM5afI9FdF9jkxJ4AaABAg,"Pak pontoh benar tapi gak nguasain materi dan strategi debat sehingga sering ""terperangkap""... Hm bagusnya kedepan jngn beliau.. Karena bika berhadapan dengan orang seperti fery ya udah stroke... 
Fery coba maksain teais nya dan berusaha ""memaksa"" Semua orang percaya pada teori nya.. 
Kalo Pangi tak lebih dari perusuh di acara seperti ini... Dia ngasal ada nuduh sana sini.. Supaya heboh.. 
Aslinya bloon... 
Yg seimbang itu yg dari jebolan lemhanas.. 
Kalo pa budiman sayang sekali, dia menerangkan teorinya terlalu rumit.... 
Pleace.. Deh😊",@DadanZamaludin,UCdCPtgum9VDT2yDS2qHCN2g,2025-09-03T05:29:12Z,0,0
UgwuPEVEUL-p3_SG6rx4AaABAg,Kapan penyampean aspirasi mau didengar tanpa demo perusakan... Mk nya hrs dengar ikuti aspirasi jgn seenaknya kau hidup 😊,@hardiatna9053,UCxfRyNNhf3d-ya8BwmCwgYg,2025-09-03T05:29:08Z,0,0
Ugw1RGSABC4cdxrVdSt4AaABAg,"Dalang Kerusuhan  Sejatinya adalah Para : 
* Pejabat2 Yang Koruptor, 
* Para Pelaku TPPU Yang Membebani Rakyat dan Negara,
* Para Pejabat Yang KKN, Arogan dan Serakah Yang Suka Flexing2 Kemewahan  Sedangkan
Rakyat Kesulitan Mendapatkan Pekerjaan dan Mencari Makan, 
* Penentu Kebijakan Kenaikan Pajak Yang Masiv Ditengah Kesulitan Ekonomi,
* Para Pejabat Yang Tidak Memiliki Kafasitas Yang Layak Sebagai Wakil Rakyat, Baik dari Segi Pendidikan Maupun Sebagai Negarawan, Sehingga Minim Empati dan Simpati Terhadap Rakyat.
* Dan Masih Banyak Lagi",@rianadjudadi7500,UCgZal1LX-6r_XRkJ60K7crA,2025-09-03T05:29:07Z,0,0
UgwMmSuLQjy8-nODIqV4AaABAg,1:06:38,@syahrulnoob7974,UCjVVBVYHPlYjQt7l6aCjl_g,2025-09-03T05:29:04Z,1,0
Ugxxx5UZpXO2FHFkSbh4AaABAg,"Pak pontoh benar tapi gak nguasain materi dan strategi debat sehingga sering ""terperangkap""... Hm bagusnya kedepan jngn beliau.. Karena bika berhadapan dengan orang seperti fery ya udah stroke... 
Fery coba maksain teais nya dan berusaha ""memaksa"" Semua orang percaya pada teori nya.. 
Kalo Pangi tak lebih dari perusuh di acara seperti ini... Dia ngasal ada nuduh sana sini.. Supaya heboh.. 
Aslinya bloon... 
Yg seimbang itu yg dari jebolan lemhanas.. 
Kalo pa budiman sayang sekali, dia menerangkan teorinya terlalu rumit.... 
Pleace.. Deh",@DadanZamaludin,UCdCPtgum9VDT2yDS2qHCN2g,2025-09-03T05:28:56Z,0,0
UgzeCYhAS8bs39-JNn14AaABAg,"Yg waras cuma bung Ferry, sisa nya kayak feses ☺️",@Asti-k5m,UC3-Eibgge896_CEWseMQoHw,2025-09-03T05:28:54Z,0,0
UgzWJy6HgezoTIpoi6R4AaABAg,"Diusulkan
ANGGOTA MAJELIS PENJAGA PERSATUAN NEGARA 
JUGA MEMILIH 
1.ANGGOTA ATAU HAKIM MAKAMAH AGUNG /MA DAN MAKAMAH KONSTITUSI/MK

2.KETUA PENGADILAN KAB.KOTA

2.JAKSA AGUNG DAN KEPALA KEJAKSAAN KAB.KOTA

3.PANGLIMA TNI DAN KODIM KAB.KOTA

4.KAPOLRI DAN KAPOLRES KAB.KOTA

5.KETUA BPK NEGARA DAN KETUA BPK KAB.KOTA

6.GUBERNUR DAN ANGGOTA  BANK INDONESIA DAN DIREKTUR UTAMA BANK MILIK NEGARA

7.ANGGOTA PPATK

8.ANGGOTA OJK

9.ANGGOTA KOMISI ATAU BADAN YG DIPERLUKAN 
KOMAS HAM, KOMISI PEMILIHA UMUM, BADAN PEMBINA IDIOLOGI PANCASILA/BPIP. DLL KOMISI ATAU BADAN yang diperlukan",@GregoriusChoyssukamto,UCZsSPrrr5oaEUG8sUAJUFpQ,2025-09-03T05:28:51Z,0,0
Ugwj5_X1WhkvFDpdfZB4AaABAg,"Pak pontoh benar tapi gak nguasain materi dan strategi debat sehingga sering ""terperangkap""... Hm bagusnya kedepan jngn beliau.. Karena bika berhadapan dengan orang seperti fery ya udah stroke... 
Fery coba maksain teais nya dan berusaha ""memaksa"" Semua orang percaya pada teori nya.. 
Kalo Pangi tak lebih dari perusuh di acara seperti ini... Dia ngasal ada nuduh sana sini.. Supaya heboh.. 
Aslinya bloon... 
Yg seimbang itu yg dari jebolan lemhanas.. 
Kalo pa budiman sayang sekali, dia menerangkan teorinya terlalu rumit.... 
Pleace.. Deh",@DadanZamaludin,UCdCPtgum9VDT2yDS2qHCN2g,2025-09-03T05:28:48Z,0,0
Ugz7tyLOOej2W2nflF94AaABAg,"Harus punya semua Akun : Harus Aktif di Akun Tiktok : Yutub : Karna dua Akun trsb yg paling Penominal : Masa lah demo, disebab kan oleh byk hal :1, DPR, byk salah, 2,Pemerentah di tunggu tunggu ke berhasilan nya untuk membela rakyat kecil : 3,Byk propokator, mksd nya, byk, benci pada pak Jokowi yg Mulya, Gibran, Maka dia senang atas demo ini, untuk mengadili , pak Jokowi : Si apa dia : Iya lah Org nya Refli Harun dan kawan 2,dll :Semua org sdh tau : Itu lah dia mereka dalang nya Demo, :Masak kalian semua org pendidikan tdk tau : 4,Para Koruptor, salah satu nya Riza khalid , Kurap kurap yg lain nya , byk sekali : Kurap kurap itu lah yg membuat NKRI ini miskin : Paham? :  Mari kita semua, Sadar diri , tobat, pikirkan untuk Akherat : Karna Dunia ini hanya sementra : Sedangkan Akherat Kekal Abadi : Paham ? :❤❤❤❤❤❤❤❤  :",@bahyanbinabiyazid1059,UCJNhUclG47P69lkb1F9a7AA,2025-09-03T05:28:42Z,0,0
UgxAIzqQC6YMFwlSA-p4AaABAg,Jamnya aja 11 m .... Uang dari mana tuh....,@MuhammadYusuf-uu1cu,UCDFsaRSgrQ_9Dj5TllcFScw,2025-09-03T05:28:35Z,0,0
Ugw3nOXROKkXfydAFvl4AaABAg,Bang budiman  .. luar biasa,@Nusapapua,UCI-Vg4Qqh6um29Tm8F9L_eg,2025-09-03T05:28:33Z,0,0
UgwvfWS87xhj2T0C_pR4AaABAg,Hati2 Sama PSI...Krn psi udh sangat jelas ada argumen yg berniat makar...,@kancilliar0766,UCrVgUpTTwP46MmJ5RyE0haA,2025-09-03T05:28:30Z,0,0
UgwtfTYsoY14hE2neKl4AaABAg,"Sulit mencari kebenaran jika ,semua nya tidak mau mengakui kesalahan",@PujiYanto-z7l,UCMLe8zCjnHWu1_NkRbyPC0Q,2025-09-03T05:28:24Z,0,0
Ugwkfd_npU9CPg2nOLx4AaABAg,Tangkap semua provokator demo,@Riz087-p5b,UCzn_MbagyOFeFHdlxgCoxhQ,2025-09-03T05:28:17Z,2,0
UgzjEkWxv8zrKDnDhFh4AaABAg,"Ok, tdk bisa dibantah setiap demo pasti ada intel dlapangan baik dari TNI atau polri, pertanyaannya intel mana yg bekerja untuk meredam situasi dan intel mana yang senang klo rusuh, sy kira akal sehat tau jawabannya",@holiskresna7071,UCTvEwFOnqHEho-3aNHI3r3Q,2025-09-03T05:28:06Z,0,0
Ugw1d46Japd245Ed6JV4AaABAg,Paham lah kita siapa semua pelakunya,@lindutmanurung2511,UCXx8HkItITBRZ_N3e3skhZw,2025-09-03T05:28:05Z,0,0
Ugz5WiAM4WmHyVqmjVp4AaABAg,Apasih 36:12,@Guidsunc,UCXnCwBoKoY2UIunuwWelY3w,2025-09-03T05:27:57Z,0,0
Ugydi1ZmBSzSZUJTPqx4AaABAg,"bung ipang keren anjir bisa tahan sabar, gua jadi dia udah gua pelintir mulutnya tuh si AKTIVIS 98🙄
nyela omongan mulu kerjaannya dari tadi. kocak gamau kalah",@nurliaayusejati9324,UCjlsBkfzfukzgBogbjTrNDg,2025-09-03T05:27:37Z,0,0
Ugy2ZOaWf7Ey4eAe7dh4AaABAg,"Budiman ini saya SDH sering nonton dari jaman"" debat nya , dia emang jagonya retorika, tapi bahasa politik nya itu ga bisa di pahami semua org kan, waktu debat politik kita liatnya keren banget org ini , tapi di sini kan tentang suara rakyat, ga semua ngerti bahasanya, ada yg dokter, ada yg masinis, ada pilot, dan lain"" , jadi bener kata pak dosen , dia yg seorang dosen aja bilang kalau dia g ngerti ga sampai situ, jadi harus tudepoin aja, pakai bahasa yg mudah, biar rakyat biasa"" juga ngerti, disini kita liat Budiman cuma ngabisin waktu doang, padahal bisa di pakai banyak hal tentang , dia masih bawa sisi debatnya disini, ga mau dengerin org kalau lagi ngomong, padahal misinnya menemukan jalan terbaik, menuntaskan masalah, tapi dia masih di tahap mana yg benar dan mana yang salah menurut dia , udah terlalu jauh terbang elang kita ini, jadi lupa turun minum😅",@besitberlinmubarak6676,UCUE9C8-WoF3y03TWqR34DPQ,2025-09-03T05:27:36Z,1,0
Ugxqo6Fgvu8S4Aqk5Bd4AaABAg,King ferry MVP,@MuhammadIkhsan-e5g,UC8rXv5HQRS9y96YuBXph4SA,2025-09-03T05:27:35Z,0,0
UgyaVGRe3j3udb_JZrp4AaABAg,"Lebih mulia rakyat kecil, yg takut dgn bukan hak nya, dari pada  para pejabat yg kadang berpendidikan tinggi tp sebagian dari mereka nol moral dan TDK takut dgn hari pembalasan",@faizselangaa733,UCHLx-nxsS0hDNNULBDdV-Gg,2025-09-03T05:27:20Z,2,0
UgykO1Lr062Pkn0uvf14AaABAg,"""disini ada aktor katanya"" 
tapi ketika aparat atau anggota yang ketangkap selalu aja ada pembelaannya beda dengan rakyat yg ketangkap prosesnya tidak perlu ada aju banding,
respeck bang ferry",@ARGaming-jl5dr,UCPVnQdNtozbGiiY38fuNIcw,2025-09-03T05:27:10Z,11,0
UgyROaZFd9HXrHNZXlp4AaABAg,Kami Rakyat  untuk penyampaiannya Pak pangi sangat setuju,@sapuripm8734,UCUexnNg0WZfCCGyLaVoOTkQ,2025-09-03T05:27:04Z,0,0
UgzcJM_OJiN7perlQ_54AaABAg,"Pembawa acara, Mangkanya dengerin si ibu ngomong jgn di potong stiap dia ngomong, dan jgn bnyk nanya...",@gideonmlomideon8196,UCIcQjm2rUk_8LdxPN_VIlvA,2025-09-03T05:27:03Z,0,0
UgwWrDSFpMX27dbR-ZR4AaABAg,"Ferry Irwandi itu jelas provokator sejati , silat lidah nya tajam",@Setiawan-,UCbXwiWaHmkXKrDWX-xH0L5A,2025-09-03T05:27:00Z,0,0
UgzV7yzGB9brJeoLcnR4AaABAg,"kalian  percaya dg polisi yg bilang anggota TNI terlibat , klo gw sih nggak ... toh Polri  jg punya byk intel  🤣 lgian klo emg itu TNI ngapain ikut demo , lgsg ja kudeta kyk negara burkanafiso yg gulingkan presidennya ... 🤣🤣  

narasi ferry ini mau benturkn polri dg TNI ... negara jg bsa beri tunjangan untuk satpol PP bhkn Pemuda Pancasila pun bsa di lantik sbg abdi negara 🤣🤣 

liat tu felix , pentolan HTI yg gk pegang senpi ja dianggap makar hnya krna ngibaran Arrayah kyk bendera teroris di arab 🤣🤣 skrg dia ikut ngimbarin jolly roger mugiwara dianggap makar jg , dri seorang tokoh militan berubah jd wibu tetap disebut ustad radikal😂🤣

siapa ja bsa nyamar jd mahasiswa 😂 pke mantel Ui , pasti UI yg dituding ... lah UGM udh membenarkan ijazah jokowi tu asli tetap ja tu byk yg dukung roy suryo , tifa , rismon 😂🤣 pdhl egi yg nutut ijazah jokowi pilih bungkam 

inget ya masa kelam bangsa ini mulai dri kasta bawah sampe atas   dlu jg ada yg jd bagian dri komunis yg melakukan peberontakan . bhkn ada yg dri polisi dan TNI  tu bgiandri partai yg dipimpin DN Aidit ...",@pramaja,UC-pSNZG3n5s1mCviSHgpNwA,2025-09-03T05:26:49Z,0,0
UgzlJZr3SxxTXkE9WDZ4AaABAg,Ibu yang mengembalikan jam adalah sosok ibu yang melahirkan anak2 jujur saya pribadi nangis padahal jam itu milik penjehat,@DedeSuryamah-i5m,UCuNrT4aJh7nivEMyZ-a-3_Q,2025-09-03T05:26:38Z,0,0
Ugykou_i1WDQaZXqD_l4AaABAg,"Itu video biasa saja😂😂😂, lihat ekspresi dr polisi yg nangkap... Ekspresi biasa atau gmn? Woi kocak para org tua, merasa paling bijak, merasa paling tau segalanya, itulah DPR, pemerintahan skrg, sok paling paham segalanya...",@APLIKASIFIX,UChg4DTVc221bkLAIQtpoFvw,2025-09-03T05:26:38Z,0,0
UgzxLGLOuLY0GFBU6Ap4AaABAg,BAAROKALLAHUFIIKUM BG FERRY,@Novianaana-z7u,UCclw5fG-tcrKJcuFq4i8z1A,2025-09-03T05:26:33Z,0,0
UgyYmTBWvREznNg6NuB4AaABAg,"dilihat secara objektif aja, ga perlu memihak, sama sama bikin pusing",@bonitayohana10,UCm3PzMaN9D7o82TdM8bJTUA,2025-09-03T05:26:23Z,0,0
UgxC5o5-mxMNLAYqdHZ4AaABAg,Propokatornya  yo sekitar lingkungan aparat negara polisi gak cari keman2  rakyat gak tau udah tau mas,@Sungkono05,UC1TJ_bQ5Ps6k13baslJy3CA,2025-09-03T05:26:01Z,0,0
UgyBC2pjwOZYWcncp8N4AaABAg,"Nasi sudah jadi bubur.kalian kalau rakyat tidak berontak gk mungkin kalian minta maaf.itu semua karena ulahmu DPR.
Jangan salahkan rakyat.",@EngghongEngghong,UCNaIIw7TahsPO711Nc6U5gQ,2025-09-03T05:25:51Z,0,0
Ugx1C5VZ9XwrnSLTVKJ4AaABAg,Ferri irwandi adalah reinkarnasi Tan malaka,@luckyardrianto8798,UCqoWfWx3KZxQVHMuabJAUVg,2025-09-03T05:25:48Z,0,0
UgxE0lXwBoSM-klVOiF4AaABAg,Bener2 daah boomer oh boomer,@bintihusenalkaf1659,UCsNKC0iZvL-LMblt0LKKLDQ,2025-09-03T05:25:43Z,0,0
UgzQ7ENwQqZz_iAos054AaABAg,"Menit 1:27:00 🙃
Menit 2:00:29 nada baca dora the explorel😅
Mnit 2:12:00 savage😂",@Sayuti_1995,UCHgEXX_DLAqGvvacNgQkg4g,2025-09-03T05:25:40Z,0,0
UgzlsgnDvdq_4Pj036h4AaABAg,Seru ya nonton drama karena kalo sudah jadi pejabat semua dekat sekali dengan nafsu korupnya 😂😂😂,@SlametRiyadi-cl8tp,UCyhoFRp1_SsyEincUJTrmeA,2025-09-03T05:25:28Z,0,0
Ugwxf46zqaCA0aFwDZd4AaABAg,Budiman kok jadi gitu yaaa...,@mamansuryaman4011,UCzcN22i7pE8JH7zWHf8XQOw,2025-09-03T05:25:28Z,0,0
Ugw1GwsP3L9u-KbQL5h4AaABAg,"35:43 lebih enak percaya narasi berita, percaya video yg entah siapa yg nyebar...😂🤣😂",@chanelive,UChRHGU2Hob9-cGSHuqMVRKA,2025-09-03T05:25:27Z,0,0
UgzTbfvykF52GSZryi54AaABAg,Duarr,@iniina22,UC_vWipGRaKu0Ezq2FJZa8sA,2025-09-03T05:25:27Z,0,0
Ugxw0H0ejcCGFYeeZk14AaABAg,-1 jungler ( Rocky Gerung ),@stonerock99,UCi9gKu5bYO6VFK48WrAUJ7g,2025-09-03T05:25:23Z,3,0
UgzIb6rdD25q9aDkRyB4AaABAg,ferry vs bapak bapak yapping,@Reyzaa21,UCqb0w_g3SNToTGpoECQJZHQ,2025-09-03T05:25:18Z,0,0
UgwyT-N4s2wvieLynNh4AaABAg,18:01  itulah rakyat baik kalau punya dpr nggk bisa tidur karna barangnya berada di rumahnya .... Berbanding terbalik sekali .... Kalau dpr kedapatan hak nya rakyat ... Bisa tidur apa nggk ya,@Buki_Reborn,UC1Kr1Vz1Mc0-ntoF7qKmC9g,2025-09-03T05:25:17Z,0,0
UgxGB8dqfzbqOtxi4XZ4AaABAg,Dan kaum kir...itu sekarang dalang demo saat ini,@Setiawan-,UCbXwiWaHmkXKrDWX-xH0L5A,2025-09-03T05:25:17Z,0,0
UgzOqC21OhmE0XnJwZN4AaABAg,"Padahal mereka yang dikritik mendengar tapi mereka pura pura bisu dan tuli karna sudah mati rasa nuraninya,karna sudah kesumpal dengan  hal hal yang salah dan haram

Bang ferry to the point  kepermasalahn

Yang lain pengalihan topik dan yang penting  ngomong",@devidebby1814,UCeh9Qkc3-aFpF18lDFgdbzA,2025-09-03T05:25:04Z,0,0
UgyiOtGSs81GE2_g9id4AaABAg,"Perfect bang Fery,sehat dan kawal terus bang Fery 🇮🇩❤️",@rizkiramon2009,UCSwvH9pXtRJr-XB7IEsNKgA,2025-09-03T05:25:03Z,0,0
Ugz59aCUlZ6T1MdzRxh4AaABAg,"Rancu omongan si mantan BAIS, kl tugas pst ada suratnya kl iseng dan sdh ikutan mau membuat rusuh dianggap sdg tugas gt?😅",@astrarailiputra2715,UCFGiQb4aMxoqkNxEfnsdf6A,2025-09-03T05:25:00Z,0,0
Ugz5zDAZeWcjFwAqSTN4AaABAg,38:33 jangan lupa luwak white kofee 😢,@Icalpatras26,UC7ybLumty0u69xE5CO4UGBA,2025-09-03T05:24:59Z,0,0
UgyeNGpLCio144gXvMl4AaABAg,Masarakat sudah jenuh karna hanya janji dan janjo realitanya o besar itu fakta,@rasminwarak9271,UCPFrq1XOWAdq3nNy8cpD5Bg,2025-09-03T05:24:51Z,0,0
UgzB78-4VqrridWXZHF4AaABAg,33:28 bikin konklusinya lang bikin justifikasi tni perusuh...😌,@chanelive,UChRHGU2Hob9-cGSHuqMVRKA,2025-09-03T05:24:50Z,0,0
UgzXreztA67_twCiwtB4AaABAg,😂😂 klu dia lupa kasi tinggal Kartunya Pak Ponto? 😂,@IlyasAlam-m2g,UC5Y8E0Jpxv7ucdBjXp03Mxw,2025-09-03T05:24:44Z,0,0
UgwuUDHOghs1MRwrBsp4AaABAg,pembicaraan Ferry khas sekali kaum Ki....,@Setiawan-,UCbXwiWaHmkXKrDWX-xH0L5A,2025-09-03T05:24:27Z,0,0
Ugw6WCwgMxRHY-MxtGp4AaABAg,"Maaf nih bapak yang mantan aktivis ini , beneran mantan aktivis kah ? Bertanya dengan nada lembut",@Nararajut,UCN97MAQc1qDtUpq0eNA9S4w,2025-09-03T05:24:15Z,0,0
UgzT2p9D25BFkBYo6bF4AaABAg,tangkap puan,@putrabanyumas4079,UCqNVRA7h6Ub7PqgWgGfeRfw,2025-09-03T05:24:10Z,0,0
UgxumnCsYWgkvWqhZbJ4AaABAg,"Kenapa setiap aksi demo, selalu nganggap siapa dalang dari demo, selalu beranggapan yg demo bukan rakyat tpi mafia lh 😂😂😂
 .Kenapa gk bahas DPR RI nya, sebenarnya dalang dari aksi demo itu, DPR RI itu sendiri, dalang kerusuhan itu DPR RI itu sendiri.
 .Lgian udh gk heran lgi, pejabat negara yg paling buruk kinerjanya, dan paling tidak di sukai rakyat ya DPR.",@TirtaYasa-t5m,UCcF-370vuGkP7hZFU0BFlsQ,2025-09-03T05:24:09Z,0,0
UgxOVcyIvh_sosme6Qp4AaABAg,mas budiman malah seminar 😩,@Rene-ooo-yt,UCy9Qzek8IYLwjUGN27GHOBg,2025-09-03T05:24:09Z,1,0
Ugy06vJROLF3GIcvfEB4AaABAg,Hati-hati. Siapapun yang berada dibalik kerusuhan pastinya sudah memikirkan dan menyiapkan kambing hitam kerusuhan itu!,@ErdShaml,UCPam2YPP4S_hLn0ZiBiy_tA,2025-09-03T05:23:56Z,0,0
UgzgOiyO0JQGRWQyLsF4AaABAg,woooopsss,@bdmffn,UCiR1YTAcMVdCIiT12Zy3KWw,2025-09-03T05:23:45Z,0,0
Ugzz7yHVHA5IyND15Rx4AaABAg,Host motong mulu njir. Itu ibunya sampe mau bersin gajadi.,@bimaprabowo4570,UCH1zkCQC89cxYLHr9ZSS2Kg,2025-09-03T05:23:41Z,0,0
UgylGMMCHMo3qycjHgV4AaABAg,Budimam banyak omon2 kosong😂,@arybowochannel3477,UCkfTWxM7nBFs4yrMWyPgAew,2025-09-03T05:23:38Z,0,0
UgyfcLpH9OnkOmpzHVN4AaABAg,Dengan ada nya yg mengantongi kartu tni maka itu harus di usut tuntas dan bagai mana kronologi nya,@syarifudingayo3364,UCzw-iuV7ci57h3WOgZwkubg,2025-09-03T05:23:38Z,0,0
UgzKPbewxT8fXTIxAqx4AaABAg,Presidennya LOYO sebagai pemimpin gk bs mengendalikan bawahan 😂😂😂,@MikaSafrina,UC_5EXUW3cflqz-fu2X3O5Xg,2025-09-03T05:23:36Z,0,0
UgzyNRrJHH2UqsebWM54AaABAg,Public Speaking ibu nya bagus banget,@handrymar,UCK-if7ZY8bh4_0_be_y8j3w,2025-09-03T05:23:34Z,118,2
UgwACgyqxq7ffCF0rYx4AaABAg,"orang orang tua ngeyel,selalu ingin di lihat lebih benar",@syahrulnoob7974,UCjVVBVYHPlYjQt7l6aCjl_g,2025-09-03T05:23:34Z,1,0
UgzUhOy5Y-FLFrYbI0B4AaABAg,Banyak penunggang gelap mau hancurkan NKRI...masuk dalam demo tapi tetap diketahui karena tetap terpantau oleh Militer...jangan main2 dengan Negara,@Yapriyanto-n5h,UC7le-fTCHScYVLGsxnjubIg,2025-09-03T05:23:32Z,0,0
UgwQIfd1MsuD5CzVJJ94AaABAg,Budiman iku ngmg opo? Gk ada isi,@zamraflizainudin6252,UC-Jaxig67mH4KKjca6kWEdw,2025-09-03T05:23:31Z,0,0
Ugx50pMZbftro6m2ArR4AaABAg,"saya tidak punya tanggungjawab terhadap kamu karyawan publik pejabat eksekutif maupun legislatif, tapi saya bertanggung jawab atas baiknya negeri ini Indonesia yang notabene terbukti kamu rusak dengan korupsi",@xiaokath5326,UCFGwE30dbC9emFEdy9o2NAQ,2025-09-03T05:23:30Z,0,0
UgwGKI_kaltHC0eJ9VV4AaABAg,"Ingin tertawa, 
dalam bahasa indonesia kata perusuh = orang yang melakukan tindakan rusuh.
jadi orang yang ikut rusuh itu melakukan rusuh apa tidak?

kalau ikut rusuh = bukan perusuh,
jadi kalau ikut membunuh = bukan pembunuh?

dan sejak kapan ikut demo = ikut rusuh?",@sunafoo2854,UCp3q6E-x-csgFHBFHZK6FAw,2025-09-03T05:23:26Z,0,0
Ugz608kZsjsQ0DrMeBZ4AaABAg,"Kekerasan yang telah dilakukan seperti  meninggalnya seorang ojol pelakunya hanya bisa dilakukan  oleh orang yang berhaluan komunis ,jadi ingat kejafian pulihan mahasiswa yang dilindas dg  kendaraan tankbaja oleh aparat keamanan saat melakukan unjuk rasa dilapangan Tiananmen di RRC",@budiyanto7738,UCyTkjLZjLNSVx6yTKDkaNDQ,2025-09-03T05:23:26Z,0,0
UgxzgWF0wGkFUKnEyG14AaABAg,Jokowi dibelakangnya tu,@ajismanajis6456,UCCSc8M0WMErLIj-ZmNcxdLA,2025-09-03T05:23:20Z,0,0
UgxDMWIfrsfw16iY7It4AaABAg,gile sih ini bener2 ditelanjangin aparat dlm diskusi ini. Udh lah jgn bela penguasa. Media sosial open bgt,@clientindonesia3776,UC8JbTEAuMvqj15tT7DB56hw,2025-09-03T05:23:17Z,0,0
UgyXYwOCrbqPOk3gahd4AaABAg,33:28 bikin konklusinya lang bikin justifikasi tni perusuh...😌,@chanelive,UChRHGU2Hob9-cGSHuqMVRKA,2025-09-03T05:23:10Z,0,0
UgxV8XpJYnAFApO3ZKt4AaABAg,"susah sama baby boomer, si paling bener",@doddyseptiawan,UCcdQqCzRv7pZ9SAIyhYW_kQ,2025-09-03T05:23:04Z,0,0
UgyQCq4MHYb0EoaArfd4AaABAg,Karena suara rakyat nggk di dengar.. Begini jadinya..,@tri6652,UCmBcCCIAcWR--_ASj4zr7NA,2025-09-03T05:23:01Z,0,0
UgwjZw47E0Ji88VC_5d4AaABAg,Ah yg benar aja dh mas. Lu itu orang kadrun alias anis.oke,@AchmadHambali-h1v,UCdiZhPIWk_XgOzkJer7bM4Q,2025-09-03T05:22:56Z,0,0
UgzaRSHz2LVx-MTk6p54AaABAg,Gimana bud? Jilat ludah sendiri kenyang ya 😂,@ayupratiwi3077,UCw5rB6eoNc1BqgFz6TIgVrw,2025-09-03T05:22:52Z,0,0
Ugw9m9ApQyR-6TW4upR4AaABAg,Muak Liat Muka Kapolri Dan Ketua DPR..,@Bangdhel,UC9Syy-4gOU9b6Jt-p5hG_lw,2025-09-03T05:22:50Z,0,0
UgziHEYr27YRTkkjhnR4AaABAg,Menteri pengentasan kemiskinan atau tukang jamu ????,@pink7795,UC2V78hSmmV96SedPQke8PrA,2025-09-03T05:22:48Z,0,0
UgwlmJf1meF6zIXPSd94AaABAg,Bang ferry kalau ngomong lgs ULTI boomer 😂 para boomer cuma ngedabrus,@sazhenmari,UCPHr0EBqo3w6bkUpInJDh8A,2025-09-03T05:22:42Z,0,0
UgzNl9TmBsidMjHAC5p4AaABAg,"Ferry irwandi : ngomong yang penting
Yg lainnya : yang penting ngomong",@mariaulfa9957,UCTVBUPZyVbA_A16-DL1j0lA,2025-09-03T05:22:33Z,2250,48
UgzHKYYABJ8anVGE4mJ4AaABAg,Ngomong apasih si Budi,@yupi_yupiko,UCysN3JUkvLSmvUcOcKyF-gQ,2025-09-03T05:22:32Z,0,0
UgzlYsYUVyJ9h8h_bCt4AaABAg,Judulnya salah rakyat tp ngga ada rakyat dsitu,@JuniBanjarsari,UCJ-QfbKZJKUyT5A03W4WkGw,2025-09-03T05:22:30Z,0,0
UgzmIBjGFvKjeiFKWXx4AaABAg,"Kerusuhan dan tindakan anarkish adalah ekses dari sebuah tindakan/ gerakan istilah dlm sistem sosialis, dlm sistem kapitalis liberal disebut demobstran,.. ekses adalah hal yg wajar dan disepakati oleh karl marx dan hegel,... baik ada korban off tadak,.. dari ekses dpt diketahui pola pola gerakan,...",@bayuhari.sutopo431,UCoUSgbUFcBBcv7FbmQhnljg,2025-09-03T05:22:27Z,0,0
UgxP0Z0akW_RCLVvMzB4AaABAg,Udahlah.. Budiman.. Kamu juga berkhianat... 😂😂😂😂😂,@Theo1970nainggolan,UC1IFrPg0jY_n9wepVz34bJA,2025-09-03T05:22:09Z,0,0
UgxF8ExxQjhBcaD01XF4AaABAg,1 x 24 jam tdk bisa tidur. Karna hasil jarahan nilainya 11 milyar dan kebetulan viral..😅😂,@WiraJokoramadhoni,UCog6Mj8kH23SLSl-5vUpEzQ,2025-09-03T05:22:07Z,0,0
UgzF145UEdZNiG9V_Yd4AaABAg,"Bukankah korban yg meninggal udah 10 orang ya,,??",@aikomariah9973,UCdMah4wgJYoOCDx9ym7HeBA,2025-09-03T05:22:05Z,0,0
